"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"49",578.035419630704,0.535175883905914,0.0370365831473999,14.4499259495941,2.50955518983456e-47,9.88559883146666e-45
"50",2686.14910095723,0.922405816873267,0.0639226076840627,14.4300404863371,3.34884492044978e-47,1.29278809309043e-44
"51",267.709027406982,1.00052605609365,0.0694479559352269,14.4068467188124,4.68622342300028e-47,1.77359773550493e-44
"52",1952.31013073847,0.409277409536713,0.0284957668751025,14.3627441693562,8.86463836287681e-47,3.290485570774e-44
"53",3854.5011587921,0.705353444774007,0.0493606523866714,14.2897917808815,2.53365845091667e-46,9.22729724897993e-44
"54",17076.1469012496,0.783078793644565,0.05597883252558,13.9888375358084,1.82368422598252e-44,6.5186579499842e-42
"55",3238.78620939141,0.709058606860156,0.050707361829727,13.9833464269181,1.97002573428275e-44,6.91371576784101e-42
"56",1336.8370437274,0.454815314621711,0.0328092801673278,13.8623984525764,1.07036999828686e-43,3.68933601909517e-41
"57",3551.84492343966,0.718997136219226,0.0519198717741983,13.8482070862227,1.30427053966082e-43,4.41667192219878e-41
"58",86.0505652393089,1.03647905944712,0.0760598926693644,13.6271433349602,2.76181138793939e-42,9.19111782931139e-40
"59",2520.95928342617,0.401939346417568,0.0295676047940155,13.5939095918558,4.35198296542098e-42,1.42376229150094e-39
"60",33.513391377618,1.88612485471266,0.138957734783958,13.573370763744,5.76104977765927e-42,1.85332971347299e-39
"61",853.730551382928,0.505841923189688,0.0374547742496652,13.5054057412777,1.45310976356568e-41,4.59802043546634e-39
"62",2677.09193607903,0.631630584632504,0.0470204070590174,13.4331160476709,3.86787048524686e-41,1.2041554210683e-38
"63",77.723747719034,-2.43222789571359,0.182696838079251,-13.3129172966777,1.94727176051226e-40,5.96606976530279e-38
"64",1184.91883890176,0.481701226374119,0.0363574012785257,13.2490554724722,4.56917561615358e-40,1.37803480848432e-37
"65",6.78781027939022,2.26862664197924,0.172016470391858,13.188426880352,1.02297688119847e-39,3.03776919398353e-37
"66",2440.0642786888,0.752503669208866,0.0571257959127333,13.1727472184091,1.25930542992305e-39,3.68289597096586e-37
"67",439.802066916019,0.705143931959729,0.0536168093949701,13.1515459408496,1.6673029851465e-39,4.8033257043728e-37
"68",998.844507198394,0.983743415102668,0.0748327994729672,13.1458855212017,1.79689511838311e-39,5.10053964338689e-37
"69",266.12460950944,0.550553174341138,0.0419723720484148,13.1170374098962,2.63017452190462e-39,7.35762733649319e-37
"70",3298.08088133055,0.445350299536256,0.0339746271128606,13.1083204550514,2.95060457037878e-39,8.13608134535016e-37
"71",2411.21775761264,0.805961239248575,0.0615062741477028,13.1037239764047,3.13490347818725e-39,8.52252210365779e-37
"72",1823.23462352501,0.545438973338477,0.0417017135576686,13.0795338322057,4.31075720649158e-39,1.15564216110695e-36
"73",1157.78938817468,0.512523838109939,0.039321768386971,13.0340994094192,7.82859125185479e-39,2.06996531977125e-36
"74",51.1036603589856,-1.42370272808489,0.109254516839597,-13.031065161133,8.14624287139513e-39,2.12484837707661e-36
"75",1171.46354972106,0.710627022943618,0.0547455419977343,12.9805459405814,1.57752099923149e-38,4.05990804362216e-36
"76",209.800967326783,1.17499747030037,0.0909376911683193,12.9209072190488,3.43072330370213e-38,8.71313436948139e-36
"77",393.732149345294,0.584363240863061,0.0452982884090934,12.9003382111398,4.48126079208513e-38,1.12334150401074e-35
"78",4448.41333274469,0.672947118275691,0.052207975792642,12.8897377854388,5.14183375666569e-38,1.27240609193796e-35
"79",495.427297608412,1.06995015610421,0.0831471026323287,12.8681592290169,6.80035465712129e-38,1.66152462774374e-35
"80",472.959312392798,0.557725144696557,0.0433950764348491,12.8522678266023,8.35251579994017e-38,2.01525324963056e-35
"81",954.365336041196,0.479541194181451,0.0376686031075847,12.730527670799,4.00125847218246e-37,9.53485074445258e-35
"82",2711.31102530377,0.4660178326895,0.036913814461861,12.6244832587265,1.54753953193951e-36,3.64275707871909e-34
"83",1481.54585651981,0.634137948621135,0.0502366552695207,12.6230129219187,1.57671329649947e-36,3.6667132589196e-34
"84",643.312267849449,0.713888964484775,0.0566208017760387,12.6082454167381,1.90179877450427e-36,4.37006189827161e-34
"85",954.448360091655,0.493869534863229,0.0392067304758468,12.5965498492019,2.20584148627041e-36,5.00907674917547e-34
"86",2437.66829509185,0.539508993621515,0.0428467241684476,12.5916042379457,2.34851300184307e-36,5.27104627460174e-34
"87",1105.63040528743,0.350755958529324,0.0279077922315308,12.5683879118547,3.15083195689709e-36,6.99050096919858e-34
"88",797.015256802504,0.546892894518094,0.0435592117228307,12.5551605019393,3.72425307591192e-36,8.16881055355135e-34
"89",4674.81872453083,0.478046492637325,0.03811856155388,12.5410422940964,4.4510244722441e-36,9.65322183856805e-34
"90",1790.7445140489,0.522411551203211,0.0416737480543865,12.535746737285,4.75857953284717e-36,1.02055669047796e-33
"91",1755.06038705146,0.795627417752527,0.0638394581003165,12.4629412815862,1.18902901754597e-35,2.52204814249147e-33
"92",430.115439916797,0.744266641248466,0.0598152972397185,12.4427475176744,1.53143954316985e-35,3.21302674589831e-33
"93",6.18704301096233,1.35483770764995,0.1090750488245,12.4211515122021,2.00652420421942e-35,4.16450862256379e-33
"94",19.9907134010615,1.16485394944769,0.0938235937140354,12.4153627391213,2.15706982437666e-35,4.42933635639556e-33
"95",2552.43945791214,0.659437691242117,0.0532266955193397,12.3892284653011,2.98905233350653e-35,6.0731250675098e-33
"96",1413.91728186907,0.305893339154154,0.0247298628845107,12.3693908285171,3.82712880000871e-35,7.69492084351751e-33
"97",17.0033429122686,-2.66143174955797,0.215492834152803,-12.350441999713,4.84445351386818e-35,9.63996306440037e-33
"98",1103.49579439102,0.619297823350998,0.050519519142023,12.2585850750083,1.51115453549232e-34,2.97635763715027e-32
"99",173.937127724208,0.396739938361959,0.0324093824334968,12.2415149124196,1.86518415769514e-34,3.63654390018502e-32
"100",3481.1014447882,0.842818948510571,0.0689334286946505,12.226563576925,2.24225334263142e-34,4.32799740194718e-32
"101",644.476745365246,0.444177419004487,0.0363723686678587,12.211946465752,2.68390346047058e-34,5.11196880626291e-32
"102",910.331130644809,0.463837307722658,0.0379839010412644,12.2114183906166,2.70138233467422e-34,5.11196880626291e-32
"103",990.581426157836,0.374389829262812,0.0307178518144774,12.1880212042159,3.60058249393437e-34,6.74742167940982e-32
"104",227.671859275141,-2.09301163334221,0.171765798831416,-12.1852641654027,3.72444545177084e-34,6.91242751058469e-32
"105",1140.17352775373,0.503531421396085,0.0414089456378346,12.15996721578,5.07790640559262e-34,9.33464280388084e-32
"106",1089.02034973265,0.718747705939227,0.059127573757049,12.1558802478943,5.33836726506168e-34,9.72086461794533e-32
"107",657.801415041186,0.556751702605944,0.045820094763725,12.1508195362074,5.67934210041723e-34,1.01502464094679e-31
"108",186.249959641808,0.473466954627583,0.0389635852386114,12.1515243458242,5.63058808728248e-34,1.01502464094679e-31
"109",39.0661706781408,-2.28888964978706,0.188405483249313,-12.1487422250775,5.82548936553054e-34,1.03159262140799e-31
"110",840.579104112428,0.829770235875915,0.068368340805771,12.1367613444536,6.74429920046423e-34,1.18344057424873e-31
"111",247.105504431736,-1.53712641576864,0.127189354434304,-12.0853386087638,1.26248972114183e-33,2.19536726103421e-31
"112",2221.01626770287,0.347633298755236,0.0287769070634438,12.0802870853639,1.34250179834887e-33,2.31365800997588e-31
"113",28.8500373740398,-2.20534434904856,0.182981157518205,-12.0523029745789,1.88605586596238e-33,3.22165047122176e-31
"114",322.335737298625,0.642778649143155,0.0534944835904793,12.0157931435299,2.93539558074667e-33,4.97008820171686e-31
"115",63.1057464599057,-2.7065050468835,0.225974869765654,-11.9770178413656,4.68888720533284e-33,7.86999137715952e-31
"116",1573.20092062816,0.385191323883247,0.0322927706867827,11.9280977039515,8.44820107669801e-33,1.4057515274347e-30
"117",3514.39875820228,0.578020201997052,0.0484859655804551,11.9213919961626,9.15657383984212e-33,1.51059989962934e-30
"118",1467.07675073512,0.509514080160002,0.0427977339095127,11.9051649145085,1.11243162479984e-32,1.81967417134631e-30
"119",849.775817191427,0.371764909939526,0.031284398671552,11.8833963804963,1.4437941724902e-32,2.34185841322738e-30
"120",104.14834225159,-1.22262686477085,0.103085727259243,-11.860292372931,1.90309423544404e-32,3.06112707771173e-30
"121",1003.46760307211,0.882161790933774,0.0745016889426855,11.8408294288795,2.40066954975539e-32,3.82956393796516e-30
"122",3682.7938798511,0.529284436902778,0.0449396675813243,11.7776669341171,5.08819797853417e-32,8.05019650669398e-30
"123",1720.07550654753,0.492933427653084,0.0420175871971359,11.7315976602932,8.77858803530467e-32,1.37759598583293e-29
"124",652.343521838013,0.411992957226337,0.0352804400746227,11.6776592456023,1.65798490176727e-31,2.5808406914445e-29
"125",18.8897054055666,-1.57337568743035,0.135014384916391,-11.6533929951588,2.20501032531478e-31,3.40488874393807e-29
"126",153.291006685567,0.781953898061681,0.0676860272177477,11.5526635290045,7.15675002617456e-31,1.09634594448588e-28
"127",507.895873295625,0.686983658955947,0.0594755502603016,11.5506902575812,7.32299148129653e-31,1.11297938245658e-28
"128",1998.86174917074,0.511255238578612,0.0444654393598278,11.4978114674946,1.35302675004519e-30,2.04032205698221e-28
"129",13.6576505350083,-2.3124087498891,0.201171179499011,-11.4947317784179,1.40215878668224e-30,2.09802084500314e-28
"130",881.894875820091,0.719720311359232,0.0628267321399881,11.4556381789137,2.20334407658987e-30,3.27145748971828e-28
"131",963.924300238338,0.609388198347245,0.0534564997195085,11.3997025907937,4.19549872934093e-30,6.18179515066707e-28
"132",617.384769464666,0.421203526246974,0.0371348328238531,11.3425453736369,8.07607229920102e-30,1.18094202666044e-27
"133",1017.97344153731,0.418818511187282,0.0371129494650739,11.2849697268448,1.55695173948732e-29,2.25957011094618e-27
"134",109.586335899615,0.770965717881675,0.0683746196236208,11.2756125317491,1.73169161871042e-29,2.4944113152499e-27
"135",1244.10829730603,0.542575014398662,0.0482308968143024,11.2495319439668,2.32824272011814e-29,3.32886970249781e-27
"136",1602.61140504169,0.468906983378684,0.0418915961644258,11.1933424913725,4.39545474614675e-29,6.23831378750916e-27
"137",10211.7177654982,0.343157856239178,0.0307078878843673,11.1749091155785,5.41057301301756e-29,7.62298396330402e-27
"138",9.18309985110404,-2.34965050385766,0.210324020609244,-11.1715746829651,5.61760410388531e-29,7.85731843573872e-27
"139",5505.57799304832,0.320452734845534,0.028768714728907,11.1389312266891,8.10865743814493e-29,1.12599500626671e-26
"140",538.385269640601,0.438043651530706,0.0393626176021541,11.1284177276547,9.1240686494544e-29,1.25794837908406e-26
"141",25.3340700456013,-2.63951236832069,0.237507141112571,-11.1134021316422,1.0796609299366e-28,1.47798689855576e-26
"142",1558.83387491432,0.73506706755554,0.0661936201228278,11.1048023388291,1.188800804411e-28,1.61593191033389e-26
"143",25.9299095813738,-1.79039279551296,0.16164868988524,-11.0758262054831,1.6435711184842e-28,2.21847620482392e-26
"144",941.357736218068,0.52720527491049,0.0477414597233721,11.0429232362242,2.37188738340035e-28,3.17931738016621e-26
"145",531.428586235142,0.828594937252803,0.0751296152778643,11.0288723586335,2.77320350308118e-28,3.69161200113607e-26
"146",981.895761008443,0.47997542280992,0.0436716915163748,10.9905388626853,4.24384729071066e-28,5.61059865789706e-26
"147",54.7292243388212,-1.27275335215164,0.115890787341327,-10.9823514133446,4.64668734484745e-28,6.10138497484663e-26
"148",490.812759603438,0.581754026836386,0.0531347347384344,10.9486577791379,6.7439503510247e-28,8.79538714023505e-26
"149",2308.67982277888,0.279937215596876,0.025608971425919,10.9312166795402,8.17449598006651e-28,1.05895383494794e-25
"150",360.874876604869,1.80177650581469,0.1654873649792,10.8876983209029,1.31932511050739e-27,1.68646445582872e-25
"151",343.177109580865,0.700235075914597,0.0643130699361375,10.8879124664695,1.31622711912665e-27,1.68646445582872e-25
"152",1965.65474209754,0.567063478279379,0.0521218601056321,10.8795710116666,1.44240178370006e-27,1.83166047559069e-25
"153",1732.79606234099,0.735490526620023,0.0679885576616758,10.8178574736056,2.8332315246429e-27,3.57431600579459e-25
"154",825.649383889036,0.608140763835895,0.0563303119806961,10.7959772004156,3.59616365513994e-27,4.50734745918903e-25
"155",880.928003563286,0.467306506382156,0.0432934910383734,10.793920637353,3.67758208108644e-27,4.57965737607293e-25
"156",1841.07638418443,0.539484285299648,0.0500257383717241,10.7841343848026,4.09076397045212e-27,5.06153372805556e-25
"157",591.129562032762,0.626047432623311,0.0582975212793459,10.7388344973273,6.68833848571442e-27,8.22282225804202e-25
"158",61.3836633388761,-1.49463456502817,0.139280113550716,-10.7311412011732,7.26928292866068e-27,8.88048728411445e-25
"159",3069.38295062117,0.219629413525406,0.020532484117099,10.6966800642745,1.05490302336028e-26,1.28061246269812e-24
"160",79.2687838312008,0.755489538697185,0.0706824520800804,10.6885021170636,1.15216672918876e-26,1.3899451379251e-24
"161",75.3363902546669,-1.73424531612539,0.162595482003168,-10.6660117166823,1.46792673382501e-26,1.75987092026648e-24
"162",16.6994463536088,0.975880271082916,0.0916264087148017,10.6506441185582,1.73162699394518e-26,2.06320149611912e-24
"163",253.465871898824,0.552404512342011,0.0519175036547889,10.6400437897606,1.94038129515758e-26,2.29774477049887e-24
"164",1459.58918288389,0.46679762876661,0.0438939245846585,10.6346751443083,2.05543777854505e-26,2.41915000009004e-24
"165",1089.67181834394,0.409710300548005,0.0385304235688219,10.6334232172712,2.08322597628775e-26,2.43699562389734e-24
"166",10.1155818666775,-1.24989277002925,0.11780210806482,-10.6101052906583,2.67447517160748e-26,3.10980239532335e-24
"167",61.5388823835239,-1.64321878819006,0.154946266728994,-10.6050879629395,2.82198317038362e-26,3.26167180567333e-24
"168",1396.51305435052,0.451616331254418,0.0426080098715433,10.5993293893794,3.00124552203992e-26,3.44821673014372e-24
"169",708.566635889211,0.509712302822206,0.0481365379371132,10.5888857958191,3.35562113866464e-26,3.83255616677543e-24
"170",123.32397264441,0.560818409617367,0.0530355826342075,10.574380100345,3.91759605778671e-26,4.44808465337641e-24
"171",632.279077625211,0.381426868386323,0.0361110198778617,10.5626168874882,4.44105368488298e-26,5.01293673833984e-24
"172",1193.26006336285,-1.2340161002279,0.117338584605881,-10.5167119952293,7.23546167336499e-26,8.11970239647041e-24
"173",1493.79864837148,0.561909723409886,0.0535029654451606,10.5024033478262,8.42084018110565e-26,9.39532122402898e-24
"174",198.413671637605,-1.79864692223299,0.171563612974472,-10.4838484749131,1.02486476700386e-25,1.1368930880867e-23
"175",1370.91554703057,0.414346480549807,0.0396016266292241,10.4628651855437,1.2792764838345e-25,1.41100541091278e-23
"176",5487.59695102459,0.479485472093111,0.0458352589807041,10.4610616969562,1.30386388196139e-25,1.42995344600106e-23
"177",1501.46803627014,0.471635973867164,0.0451450658684966,10.4471211813268,1.5104047183954e-25,1.64710914545017e-23
"178",7092.18394077615,0.405751123921017,0.0388469447217467,10.4448657887341,1.54674013754711e-25,1.67725719859182e-23
"179",2450.72519754719,-1.1254583051867,0.107771027104854,-10.4430507476904,1.57660930424775e-25,1.70009568662514e-23
"180",9777.67071775729,0.449646570912579,0.0431630931242592,10.4173852790884,2.06553724644209e-25,2.2149444406014e-23
"181",1347.58218281831,0.653074608227627,0.0629731650641127,10.370681028383,3.37113570819319e-25,3.59500891931188e-23
"182",2200.02469099401,0.493445774847913,0.0476188973038339,10.3623939819409,3.67643247264471e-25,3.8990384388455e-23
"183",1805.35487164729,0.451312196422474,0.0436457391393446,10.3403494893649,4.6284645889762e-25,4.874563721249e-23
"184",8505.34806741824,0.568097037167721,0.0549418393384992,10.3399712133343,4.64677092897014e-25,4.874563721249e-23
"185",617.380903223462,0.451289217359477,0.0439160489080898,10.2761798608969,9.02335109490682e-25,9.41452555858873e-23
"186",778.479974107471,0.392285640095962,0.0382148084179805,10.2652782085226,1.01029342201358e-24,1.04842385116699e-22
"187",1397.17125370933,0.393592530585552,0.0385069433676633,10.2213392225797,1.5912706057455e-24,1.64249760599463e-22
"188",912.810627104914,0.561630044650103,0.0549767395922207,10.2157757774631,1.68525634888972e-24,1.73025627905688e-22
"189",3380.77902005513,0.329562478312646,0.0322688947708675,10.2130079338873,1.73404276411936e-24,1.7709255784673e-22
"190",3837.62337200591,0.594791065604124,0.0582675432283672,10.2079310821973,1.82719259675902e-24,1.85623534224435e-22
"191",72.1288633961215,-1.42387253142599,0.139661111433413,-10.195196907801,2.08321949249716e-24,2.10525144733928e-22
"192",801.649090007566,0.389991261499348,0.0382615743285446,10.192765675311,2.13599500296983e-24,2.14734247642311e-22
"193",68.7032458864234,-1.62683216069588,0.15966836124228,-10.1888198014842,2.22448236296937e-24,2.22471287927641e-22
"194",54.7821816648775,-0.960327633768929,0.0943058287389348,-10.183120668261,2.35873309959613e-24,2.34681784991776e-22
"195",2681.23556434881,0.34240826073375,0.0336294933149393,10.1817847068675,2.39134699137269e-24,2.36706562192183e-22
"196",627.504364030644,-0.716875457179029,0.0705377884425776,-10.1629987699801,2.9001642880431e-24,2.85606995345959e-22
"197",1823.26830463295,0.588873732565653,0.0580464448965649,10.1448716388228,3.49237238876434e-24,3.42181582984413e-22
"198",1430.29025919922,0.382114433740209,0.0378151397711919,10.1048002480559,5.26026586214852e-24,5.12796220561569e-22
"199",204.92581545787,-1.17396354466627,0.116343478793789,-10.090497179881,6.08604770899755e-24,5.90316044618446e-22
"200",772.903673673116,0.413082676147501,0.0409479282280464,10.0879994183581,6.24288460706007e-24,6.02500793427368e-22
"201",6008.1543110872,0.528607961097049,0.0526609454405535,10.0379504521766,1.03808599871369e-23,9.9687243518267e-22
"202",415.073878831041,-0.370835180299614,0.0369892008538435,-10.0254985709182,1.17763736648967e-23,1.12528497267246e-21
"203",171.387620513249,-0.861852264341264,0.0859820456054427,-10.0236306111646,1.20011631895368e-23,1.14111552652433e-21
"204",7098.86551942069,0.621638111589629,0.0621257611046716,10.0061246821954,1.43254556667053e-23,1.35544090822914e-21
"205",41.8952844856969,-1.44039931037032,0.143968688102287,-10.0049485020447,1.44967095873406e-23,1.36495360221877e-21
"206",10.0525903568003,-1.25678779159585,0.125672245162801,-10.0005199236137,1.51599016222421e-23,1.42046806365299e-21
"207",7654.61912992554,0.726425296957454,0.0726593915161535,9.99767933366132,1.56010138050805e-23,1.45473801191142e-21
"208",522.180883262406,0.480393252577003,0.0481353203362192,9.98005724739164,1.8635922979092e-23,1.72937781414632e-21
"209",44.4207555888841,0.74307909559959,0.0749530267836957,9.91393046399601,3.62113880022488e-23,3.3442689532029e-21
"210",90.8209520670273,-1.51922122616777,0.153649263731858,-9.8875919693247,4.71226300268401e-23,4.33124287989556e-21
"211",455.173878602069,0.378677269118044,0.0383039753492248,9.88610883506398,4.78257390069039e-23,4.37503513891592e-21
"212",642.601804036148,0.370178702391588,0.0375108596913003,9.86857420592367,5.6968590384316e-23,5.18682892263239e-21
"213",34.0727243227952,-0.969789607927363,0.0982922484514949,-9.86638949871956,5.82226644811942e-23,5.27612145453526e-21
"214",3517.30133993313,0.401820137223095,0.0407516314157801,9.86022211291152,6.19122810356149e-23,5.58425630163289e-21
"215",55.2023198534987,-0.998626578175852,0.101570164933724,-9.83188890977451,8.20648637707225e-23,7.36751628140691e-21
"216",1727.32708651877,0.446905927963282,0.0455143467341534,9.81901224626233,9.32527619271654e-23,8.33317041999142e-21
"217",156.070004898659,-1.10981428160105,0.113045510808591,-9.8174113563889,9.47452192104006e-23,8.42752175667812e-21
"218",199.102697625007,-1.41825493290263,0.144526567570685,-9.81310880581863,9.88745357649769e-23,8.75447839144763e-21
"219",195.534825118352,-1.41564516142151,0.144325502561787,-9.80869725927657,1.03293427834278e-22,9.1039714340513e-21
"220",185.61687840398,-0.991279051515866,0.101156476942356,-9.799461996692,1.13186888299399e-22,9.93060599070456e-21
"221",612.377772179767,0.937042886764233,0.0956837958636284,9.79311991447053,1.20518560710223e-22,1.05260147458313e-20
"222",62.7891397786423,-1.96459805490057,0.200623540051877,-9.79246031842809,1.2130755239264e-22,1.05471998931655e-20
"223",136.18272731085,0.625940457823679,0.063986261705139,9.78241955606241,1.33968934090783e-22,1.15958222682525e-20
"224",1203.30103953491,-1.40875709046648,0.144104041461026,-9.77597211142407,1.42779994519927e-22,1.23033011349269e-20
"225",942.332366420246,0.421154738355095,0.0430955048986218,9.77259088496173,1.47627623584964e-22,1.26644817352754e-20
"226",1560.29492024962,0.333511961604369,0.0341458906496744,9.76726496977605,1.55595722534684e-22,1.32889762670994e-20
"227",2645.78787869398,0.436666748445962,0.0447111221476995,9.76640100875725,1.56927823790965e-22,1.33437042062256e-20
"228",3495.50218063986,0.457480331159134,0.046901982789876,9.75396569498301,1.77399732618124e-22,1.50182878903291e-20
"229",16.8714092442796,-1.46363909326683,0.150377000659011,-9.73313130899398,2.17783586349807e-22,1.83565885752139e-20
"230",158.681650316565,-0.461792989431286,0.047601280702599,-9.70127237366688,2.9776188898895e-22,2.49886955707161e-20
"231",88.8770670908858,-0.797800426090964,0.0824459393533375,-9.67664911514733,3.78932401738751e-22,3.16630009452873e-20
"232",21.606836917258,-1.19927978187059,0.123989887716261,-9.67239993486423,3.95004407051505e-22,3.28636856246041e-20
"233",2920.17548107169,0.38989596535192,0.0403847935945961,9.65452415743168,4.70337725188393e-22,3.89633423673235e-20
"234",12.3237551327459,-2.22369564578936,0.230442254329664,-9.64968708650196,4.93059491557647e-22,4.06710867779731e-20
"235",436.983347953857,0.347576130603328,0.036052006303335,9.64096499037768,5.36809407941004e-22,4.40914689024565e-20
"236",136.475812614785,0.561095981759343,0.0582137054207304,9.63855466172632,5.49562786333929e-22,4.49477156856674e-20
"237",56.1981645939475,-1.04929096266885,0.109106644552482,-9.61711330206039,6.77045346195352e-22,5.51406298407708e-20
"238",81.3662399890953,-1.13713655291804,0.118347571905733,-9.60844852671587,7.36503279875839e-22,5.97310349082497e-20
"239",37.24058414774,-1.3162720303772,0.137046186753941,-9.60458704874798,7.6463816626281e-22,6.17533300636183e-20
"240",1464.68787753837,0.356590679559996,0.0371416290817135,9.60083573005047,7.92988066142062e-22,6.37760652194754e-20
"241",126.016146483656,-1.26529002187295,0.131935273839716,-9.59023303661843,8.78862844786238e-22,7.03892557264065e-20
